utc,product_name,store_section,category,subcategory,labels,nutriscore,nova_group,allergens,diet_tags,image_url,price,x,y
11110098160,Soy Sauce,Condiments,Condiments,Sauces,,e,4.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/009/8160/front_en.3.400.jpg,3.29,7,25
11110098481,Diced Peaches,Fruits,Fruits,Fruits,"Organic,USDA Organic",b,1.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/009/8481/front_en.3.400.jpg,2.49,9,41
11110098504,Yellow cling diced peaches and pears,Fruits,Fruits,Fruits,,c,,,,https://images.openfoodfacts.org/images/products/001/111/009/8504/front_en.3.400.jpg,2.49,9,41
11110098535,Creamy Peanut Butter,Spreads,Spreads,Plant Based Spreads,No gluten,c,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/009/8535/front_en.34.400.jpg,4.99,16,5
11110099020,Buttermilk ranch dressing,Condiments,Condiments,Sauces,,e,4.0,,"en:palm-oil-free,en:non-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/001/111/009/9020/front_en.3.400.jpg,3.29,7,25
11110099051,keto seed crackers herb,Salty Snacks,Salty Snacks,Appetizers,"Vegetarian,Vegan",c,3.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/009/9051/front_en.6.400.jpg,3.49,4,13
11110099068,Grain free keto seed crackers,Salty Snacks,Salty Snacks,Appetizers,,c,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/009/9068/front_en.3.400.jpg,3.49,4,13
11110099105,Extra Large White Eggs,Eggs,Eggs,Chicken Eggs,,a,,,,https://images.openfoodfacts.org/images/products/001/111/009/9105/front_en.3.400.jpg,4.99,1,14
11110099129,Plant based mayo,Condiments,Condiments,Sauces,,c,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/009/9129/front_en.3.400.jpg,3.29,7,25
11110099327,Medium brown eggs,Eggs,Eggs,Chicken Eggs,,a,,,,https://images.openfoodfacts.org/images/products/001/111/009/9327/front_en.3.400.jpg,4.99,1,14
11110099464,Denali Mint Moose Tracks Ice Cream,Frozen Foods,Frozen Foods,Frozen Foods,,d,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/009/9464/front_en.3.400.jpg,5.49,7,7
11110099495,Denali Extreme Moose Tracks Ice Cream,Frozen Foods,Frozen Foods,Frozen Foods,,unknown,4.0,"en:milk,en:peanuts,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/009/9495/front_en.3.400.jpg,5.49,7,7
11110099631,Swedish Style Meatballs,Meats,Meats,Meats,,e,,,,https://images.openfoodfacts.org/images/products/001/111/009/9631/front_en.3.400.jpg,7.99,1,28
11110099693,Raisin Bran,Breakfast Cereals,Breakfast Cereals,Breakfast Cereals,"No artificial flavors,No artificial colors,No artificial colours or flavours",unknown,3.0,en:gluten,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/009/9693/front_en.3.400.jpg,4.49,7,22
11110100092,Original Yellow Mustard,Condiments,Condiments,Mustards,"Kosher,Orthodox Union Kosher",d,3.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/0092/front_en.9.400.jpg,3.29,7,25
11110100283,Oatmel,Breakfast Cereals,Breakfast Cereals,Cereal Flakes,No artificial flavors,a,3.0,,"en:palm-oil-free,en:maybe-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/0283/front_en.3.400.jpg,4.49,7,22
11110100801,Butter,Dairy,Dairies,Dairies,No gluten,e,2.0,en:milk,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/0801/front_en.3.400.jpg,4.49,1,1
11110100818,Unsalted butter,Dairy,Dairies,Dairies,,unknown,4.0,en:milk,"en:palm-oil-free,en:non-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/0818/front_en.3.400.jpg,4.49,1,1
11110101181,Sharp Cheddar Shredded Cheese,Dairy,Dairies,Fermented Milk Products,,d,4.0,,"en:palm-oil-free,en:non-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/1181/front_en.39.400.jpg,4.49,1,1
11110101235,Reduced Fat Milk,Dairy,Dairies,Dairy Drinks,"Organic,USDA Organic",unknown,1.0,,"en:palm-oil-free,en:non-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/1235/front_en.3.400.jpg,4.49,1,1
11110101419,Spreadable Butter,Spreads,Spreads,Plant Based Spreads,No preservatives,e,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/1419/front_en.3.400.jpg,4.99,16,5
11110101594,Traditional gold round tortilla chips,Salty Snacks,Salty Snacks,Appetizers,No gluten,d,3.0,,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/010/1594/front_en.10.400.jpg,3.49,4,13
11110101648,Traditional white corn tortilla chips,Salty Snacks,Salty Snacks,Appetizers,"No gluten,Verified",d,3.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/1648/front_en.9.400.jpg,3.49,4,13
11110101853,Raspberry Granola,Breakfast Cereals,Breakfast Cereals,Mueslis,"Vegetarian,No gluten,No preservatives,Vegan",c,4.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/1853/front_en.3.400.jpg,4.49,7,22
11110102096,HALF & HALF MILK & CREAM,Dairy,Dairies,Dairies,"Organic,USDA Organic",c,1.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/2096/front_en.20.400.jpg,4.49,1,1
11110102546,Expeller Pressed Vegetable Oil,Vegetable Oils,Vegetable Oils,Vegetable Oils,,c,2.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/2546/front_en.3.400.jpg,6.49,10,28
11110102690,Frosted Flakes,Breakfast Cereals,Breakfast Cereals,Cereal Flakes,,e,3.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/010/2690/front_en.3.400.jpg,4.49,7,22
11110102867,Baked Thin Wheat Crackers (Reduced Fat),Salty Snacks,Salty Snacks,Appetizers,,d,3.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/010/2867/front_en.12.400.jpg,3.49,4,13
11110103062,Cauliflower,Fruits,Fruits,Fruits,,unknown,,,,https://images.openfoodfacts.org/images/products/001/111/010/3062/front_en.8.400.jpg,2.49,9,41
11110103086,Frozen Broccoli & Cauliflower,Fruits,Fruits,Fruits,,a,1.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/3086/front_en.8.400.jpg,2.49,9,41
11110103116,Cheddar Gruyère Natural Cheddar Cheese with Gruyere notes,Dairy,Dairies,Fermented Milk Products,,d,3.0,,"en:palm-oil-free,en:non-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/3116/front_en.3.400.jpg,4.49,1,1
11110103338,Organic Plain Bagels,Breads,Breads,Breads,,c,3.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/010/3338/front_en.8.400.jpg,3.99,15,28
11110103482,Chopped onions,Fruits,Fruits,Fruits,No preservatives,a,1.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/3482/front_en.12.400.jpg,2.49,9,41
11110103925,Super sweet golden corn,Fruits,Fruits,Fruits,No Bisphenol-A,b,3.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/3925/front_en.3.400.jpg,2.49,9,41
11110104298,Organic brown eggs,Eggs,Eggs,Chicken Eggs,,unknown,,,,https://images.openfoodfacts.org/images/products/001/111/010/4298/front_en.3.400.jpg,4.99,1,14
11110104496,Dark Chocolate Chip with Sea Salt Granola Clusters,Breakfast Cereals,Breakfast Cereals,Mueslis,,e,4.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/010/4496/front_en.20.400.jpg,4.49,7,22
11110104519,granola clusters,Breakfast Cereals,Breakfast Cereals,Mueslis,,d,4.0,en:milk,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/010/4519/front_en.15.400.jpg,4.49,7,22
11110104977,Peanut butter,Spreads,Spreads,Plant Based Spreads,,d,3.0,,"en:palm-oil,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/4977/front_en.26.400.jpg,4.99,16,5
11110105851,Tortilla Rounds,Salty Snacks,Salty Snacks,Appetizers,,unknown,3.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/010/5851/front_en.3.400.jpg,3.49,4,13
11110105882,Long Grain & wild rice,Rices,Rices,Long Grain Rices,No preservatives,c,4.0,,"en:palm-oil-free,en:maybe-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/5882/front_en.7.400.jpg,2.99,18,5
11110106483,Garbanzo Beans,Canned Food,Canned Foods,Canned Plant Based Foods,,unknown,3.0,,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/010/6483/front_en.14.400.jpg,1.79,7,25
11110107077,Plain Lowfat Yogurt,Dairy,Dairies,Dairy Desserts,No preservatives,a,4.0,,"en:palm-oil-free,en:non-vegan,en:non-vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/7077/front_en.20.400.jpg,4.49,1,1
11110107084,Vanilla Lowfat Yogurt,Dairy,Dairies,Dairy Desserts,No preservatives,b,4.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/010/7084/front_en.11.400.jpg,4.49,1,1
11110107213,Gluten Free Red Lentil Penne Pasta,Pastas,Pastas,Pastas,"No gluten,Organic,Vegetarian,No preservatives,USDA Organic,Vegan",a,1.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/7213/front_en.3.400.jpg,2.29,7,16
11110107220,Red Lentil Spaghetti Pasta,Pastas,Pastas,Pastas,"Vegetarian,No gluten,No preservatives,Vegan",unknown,1.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/7220/front_en.19.400.jpg,2.29,7,16
11110107701,Thin Sliced 20 Grains & Seeds,Breads,Breads,Breads,,c,4.0,,"en:palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/010/7701/front_en.3.400.jpg,3.99,15,28
11110108296,STRAINED GREEK NONFAT YOGURT VANILLA BEAN,Dairy,Dairies,Dairy Desserts,"Organic,No preservatives,USDA Organic",a,4.0,,"en:palm-oil-content-unknown,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/010/8296/front_en.40.400.jpg,4.49,1,1
11110109941,Kroger,Salty Snacks,Salty Snacks,Appetizers,No gluten,d,3.0,,"en:may-contain-palm-oil,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/010/9941/front_en.17.400.jpg,3.49,4,13
11110109965,Original White Restaurant Style Tortilla Chips,Salty Snacks,Salty Snacks,Appetizers,No gluten,c,3.0,,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/010/9965/front_en.14.400.jpg,3.49,4,13
11110110459,Organic crunchy peanut butter,Spreads,Spreads,Plant Based Spreads,No added sugar,a,3.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/011/0459/front_en.13.400.jpg,4.99,16,5
11110110718,Ricotta cheese,Dairy,Dairies,Fermented Milk Products,,c,4.0,,"en:palm-oil-free,en:non-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/001/111/011/0718/front_en.3.400.jpg,4.49,1,1
11110110787,Organic French Dressing,Condiments,Condiments,Sauces,"Organic,No artificial flavors,USDA Organic",e,4.0,,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/011/0787/front_en.9.400.jpg,3.29,7,25
11110112002,Distilled white vinegar,Condiments,Condiments,Vinegars,,not-applicable,2.0,,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/011/2002/front_en.3.400.jpg,3.29,7,25
11110113238,Italian dressing & marinade,Condiments,Condiments,Sauces,,e,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/011/3238/front_en.3.400.jpg,3.29,7,25
11110113450,White Bread,Breads,Breads,White Breads,,c,4.0,,"en:may-contain-palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/011/3450/front_en.3.400.jpg,3.99,15,28
11110113894,Sweet white corn,Fruits,Fruits,Fruits,"No preservatives,No Bisphenol-A",c,,,,https://images.openfoodfacts.org/images/products/001/111/011/3894/front_en.3.400.jpg,2.49,9,41
11110113979,Multigrain Wide Pan Bread,Breads,Breads,Breads,,d,4.0,,"en:may-contain-palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/011/3979/front_en.15.400.jpg,3.99,15,28
11110114334,Golden Corn Cream Style,Fruits,Fruits,Fruits,,c,4.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/011/4334/front_en.8.400.jpg,2.49,9,41
11110114358,Fiesta style Corn,Fruits,Fruits,Fruits,,unknown,,,,https://images.openfoodfacts.org/images/products/001/111/011/4358/front_en.4.400.jpg,2.49,9,41
11110114754,French style sliced green beans,Fruits,Fruits,Fruits,"No preservatives,No Bisphenol-A",a,3.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/011/4754/front_en.3.400.jpg,2.49,9,41
11110115102,Rich'n Honey Hanburger Enriched Buns,Breads,Breads,Breads,,unknown,4.0,"en:gluten,en:sesame-seeds,en:soybeans","en:may-contain-palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/011/5102/front_en.3.400.jpg,3.99,15,28
11110115119,White Hamburger Enriched Buns,Breads,Breads,Breads,,d,4.0,,"en:may-contain-palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/011/5119/front_en.8.400.jpg,3.99,15,28
11110115164,Sweet Hawaiian Hot Dog Buns,Breads,Breads,Breads,,unknown,4.0,,"en:may-contain-palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/011/5164/front_en.3.400.jpg,3.99,15,28
11110115256,Multi grain,Breads,Breads,Breads,,a,4.0,,"en:may-contain-palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/011/5256/front_en.3.400.jpg,3.99,15,28
11110115348,White Brat & Sausage Buns,Breads,Breads,Breads,,unknown,4.0,,"en:may-contain-palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/011/5348/front_en.3.400.jpg,3.99,15,28
11110115386,Hazelnut spread,Spreads,Spreads,Sweet Spreads,,e,4.0,,"en:palm-oil,en:non-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/001/111/011/5386/front_en.3.400.jpg,4.99,16,5
11110115577,Carbon neutral eggs,Eggs,Eggs,Eggs,,unknown,,,,https://images.openfoodfacts.org/images/products/001/111/011/5577/front_en.9.400.jpg,4.99,1,14
11110116130,Diced Tomatoes,Fruits,Fruits,Fruits,,a,,,,https://images.openfoodfacts.org/images/products/001/111/011/6130/front_en.3.400.jpg,2.49,9,41
11110116185,Crushed Peeled Tomatoes,Fruits,Fruits,Fruits,,a,3.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/011/6185/front_en.8.400.jpg,2.49,9,41
11110116192,Petite diced tomatoes,Fruits,Fruits,Fruits,,a,,,,https://images.openfoodfacts.org/images/products/001/111/011/6192/front_en.3.400.jpg,2.49,9,41
11110116697,Grass-Fed Butter,Dairy,Dairies,Dairies,,e,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/011/6697/front_en.4.400.jpg,4.49,1,1
11110116840,Kipster Carbon Neutral Eggs,Eggs,Eggs,Eggs,,a,,,,https://images.openfoodfacts.org/images/products/001/111/011/6840/front_en.3.400.jpg,4.99,1,14
11110116857,Gluten free white bread,Breads,Breads,Gluten Free Breads,"No gluten,No lactose",unknown,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/011/6857/front_en.3.400.jpg,3.99,15,28
11110116901,Enriched Hot Dog Buns,Breads,Breads,Breads,,d,4.0,,"en:may-contain-palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/011/6901/front_en.3.400.jpg,3.99,15,28
11110117366,Maple & Brown Sugar Instant Oatmeal,Breakfast Cereals,Breakfast Cereals,Porridge,,d,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/011/7366/front_en.3.400.jpg,4.49,7,22
11110117403,Parsley Flakes,Condiments,Condiments,Condiments,,a,1.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/011/7403/front_en.3.400.jpg,3.29,7,25
11110117656,Sweet barbecue,Salty Snacks,Salty Snacks,Appetizers,,d,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/011/7656/front_en.3.400.jpg,3.49,4,13
11110117939,Seltzer Water,Waters,Waters,Carbonated Waters,,unknown,4.0,,"en:palm-oil-free,en:maybe-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/001/111/011/7939/front_en.8.400.jpg,1.49,7,16
11110118066,Stawberry lemonade seltzer water,Waters,Waters,Carbonated Waters,,b,4.0,,"en:palm-oil-free,en:maybe-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/001/111/011/8066/front_en.3.400.jpg,1.49,7,16
11110118288,Neapolitan sandwiches,Frozen Foods,Frozen Foods,Frozen Foods,,d,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/001/111/011/8288/front_en.5.400.jpg,5.49,7,7
11110118820,Monterey Jack Cheese,Dairy,Dairies,Fermented Milk Products,,d,3.0,,"en:palm-oil-free,en:non-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/001/111/011/8820/front_en.6.400.jpg,4.49,1,1
11110119445,Almond Butter (Crunchy),Spreads,Spreads,Plant Based Spreads,Kosher,a,1.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/001/111/011/9445/front_en.17.400.jpg,4.99,16,5
